batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
278,정진호,2017,두산,0.283,97,198,43,56,11,2,5,86,31,1,1,19,1,32,2,0.434,0.345,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.779
278,정진호,2018,두산,0.301,111,269,53,81,12,1,2,101,37,8,1,19,1,44,8,0.375,0.348,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.723
279,정현,2013,삼성,0.19,8,21,3,4,1,0,1,8,2,0,0,0,0,5,1,0.381,0.19,0,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.571
279,정현,2014,삼성,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0
279,정현,2017,KT,0.3,124,350,45,105,20,3,6,149,42,4,2,18,22,69,14,0.426,0.369,10,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.795
279,정현,2018,KT,0.265,65,117,16,31,7,0,2,44,9,3,0,9,0,28,3,0.376,0.317,8,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.693
280,정현석,2008,한화,0,11,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.125,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.125
280,정현석,2009,한화,0.2,24,55,7,11,2,0,0,13,2,1,0,2,1,8,0,0.236363636,0.24137931,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.477742947
280,정현석,2010,한화,0.262,114,202,20,53,10,0,4,75,24,3,3,15,3,28,4,0.371287129,0.322727273,4,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.694014401
280,정현석,2013,한화,0.287,121,356,47,102,15,1,4,131,27,4,5,37,7,64,14,0.367977528,0.365,4,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.732977528
280,정현석,2014,한화,0.225,53,102,15,23,3,0,3,35,6,0,2,11,3,21,6,0.343137255,0.318965517,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.662102772
280,정현석,2015,한화,0.31,43,116,20,36,6,0,1,45,12,0,0,13,2,24,3,0.387931034,0.389312977,1,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0.777244012
280,정현석,2016,한화,0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0
280,정현석,2017,한화,0,9,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,1984년 03월 01일,,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,,0
281,정형식,2009,삼성,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,
281,정형식,2010,삼성,0,7,2,3,0,0,0,0,0,0,0,1,1,0,2,0,0,0.333333333,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.333333333
281,정형식,2011,삼성,0.23,52,74,9,17,3,0,1,23,5,4,3,12,0,15,0,0.310810811,0.337209302,0,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.648020113
281,정형식,2012,삼성,0.237,118,274,44,65,11,3,4,94,19,22,4,30,6,48,5,0.343065693,0.325806452,1,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.668872145
281,정형식,2013,삼성,0.273,120,278,49,76,20,5,3,115,43,7,9,31,12,58,4,0.413669065,0.370716511,3,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.784385576
281,정형식,2014,삼성,0.17,52,106,9,18,2,0,1,23,6,4,2,12,1,24,2,0.216981132,0.260504202,1,,1991년 01월 28일,,화정초-진흥중-진흥고-삼성,,0.477485334
282,정훈,2010,롯데,0.156,29,45,6,7,1,0,1,11,2,0,0,1,2,18,0,0.244,0.208,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.452
282,정훈,2011,롯데,0.303,26,33,6,10,0,0,3,19,8,0,1,3,2,9,1,0.576,0.385,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.961
282,정훈,2012,롯데,0.2,78,125,12,25,4,1,2,37,12,1,0,3,0,42,2,0.296,0.217,3,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.513
282,정훈,2013,롯데,0.258,113,341,50,88,15,3,5,124,37,7,3,30,8,54,8,0.364,0.328,9,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.692
282,정훈,2014,롯데,0.294,124,477,89,140,27,7,3,190,58,8,4,62,11,105,10,0.398,0.386,13,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.784
282,정훈,2015,롯데,0.3,135,486,85,146,27,2,9,204,62,16,6,52,14,102,14,0.42,0.382,17,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.802
282,정훈,2016,롯데,0.262,121,370,48,97,18,2,2,125,46,7,7,43,16,75,12,0.338,0.362,11,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.7
282,정훈,2017,롯데,0.248,68,109,16,27,8,2,1,42,6,3,1,18,5,28,4,0.385,0.376,3,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.761
282,정훈,2018,롯데,0.305,91,174,33,53,10,1,7,86,26,4,2,16,1,39,4,0.494,0.361,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.855
284,조동화,2001,SK,0.167,6,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0.167,0.167,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.334
284,조동화,2002,SK,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0
284,조동화,2005,SK,0.263,110,281,41,74,2,4,1,87,19,19,5,19,3,55,2,0.31,0.316,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.626
284,조동화,2006,SK,0.201,65,139,20,28,3,4,0,39,12,8,1,11,2,25,1,0.281,0.266,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.547
284,조동화,2007,SK,0.272,121,290,48,79,8,3,0,93,18,25,6,31,7,59,1,0.321,0.352,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.673
284,조동화,2008,SK,0.279,103,283,43,79,4,4,1,94,26,19,3,33,3,56,6,0.332,0.357,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.689
284,조동화,2009,SK,0.178,102,169,22,30,4,3,0,40,8,7,3,8,3,49,2,0.237,0.228,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.465
284,조동화,2010,SK,0.244,115,250,38,61,7,1,3,79,27,15,2,27,7,56,1,0.316,0.332,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.648
284,조동화,2011,SK,0.236,114,296,42,70,9,2,0,83,16,10,6,27,1,51,1,0.28,0.302,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.582
284,조동화,2012,SK,0.242,24,62,6,15,2,0,0,17,3,3,3,7,0,16,0,0.274,0.314,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.588
284,조동화,2013,SK,0.256,105,332,52,85,11,3,0,102,19,24,9,46,8,76,3,0.307,0.357,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.664
284,조동화,2014,SK,0.262,125,443,74,116,12,5,2,144,52,37,7,43,4,72,8,0.325,0.33,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.655
284,조동화,2015,SK,0.261,119,245,38,64,6,1,2,78,15,18,3,30,5,50,2,0.318,0.351,1,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.669
284,조동화,2016,SK,0.238,76,143,24,34,5,0,0,39,16,6,2,15,4,17,2,0.273,0.323,2,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.596
285,조성환,1999,롯데,0.4,25,10,6,4,1,0,1,8,1,0,0,3,0,2,0,0.8,0.538461538,0,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,1.338461538
285,조성환,2000,롯데,0.226,57,93,15,21,3,0,1,27,4,5,1,9,2,17,0,0.290322581,0.307692308,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.598014888
285,조성환,2001,롯데,0.196,88,92,23,18,4,2,0,26,14,6,0,10,3,16,3,0.282608696,0.295238095,1,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.577846791
285,조성환,2002,롯데,0.235,104,255,38,60,14,0,0,74,21,10,5,18,7,42,2,0.290196078,0.303571429,12,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.593767507
285,조성환,2003,롯데,0.307,129,486,73,149,25,2,6,196,38,23,11,37,12,57,5,0.403292181,0.370093458,18,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.773385639
285,조성환,2004,롯데,0.257,19,70,6,18,4,0,0,22,1,3,0,8,4,16,1,0.314285714,0.365853659,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.680139373
285,조성환,2008,롯데,0.327,123,462,79,151,27,3,10,214,81,31,3,37,11,81,6,0.463203463,0.390196078,10,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.853399542
285,조성환,2009,롯데,0.294,76,269,35,79,19,0,8,122,36,13,2,19,2,33,7,0.453531599,0.344827586,6,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.798359185
285,조성환,2010,롯데,0.336,111,414,83,139,31,0,8,194,52,8,2,35,4,58,8,0.468599034,0.392935982,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.861535016
285,조성환,2011,롯데,0.243,117,407,45,99,19,0,6,136,36,9,6,37,3,87,11,0.334152334,0.310961969,9,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.645114303
285,조성환,2012,롯데,0.278,103,345,40,96,14,0,3,119,33,5,2,28,1,58,7,0.344927536,0.334224599,3,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.679152135
285,조성환,2013,롯데,0.24,74,167,15,40,6,0,1,49,12,3,1,17,2,23,0,0.293413174,0.317204301,1,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.610617475
285,조성환,2014,롯데,0,6,7,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0.125,0,,1976년 12월 23일,,백운초-충암중-충암고-원광대-롯데,,0.125
286,조수행,2016,두산,0.276,66,29,16,8,0,0,0,8,3,2,3,0,0,6,0,0.276,0.276,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.552
286,조수행,2017,두산,0.277,80,47,17,13,2,0,0,15,2,3,2,4,1,12,0,0.319,0.346,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.665
286,조수행,2018,두산,0.279,119,183,35,51,6,4,1,68,17,9,0,9,0,33,4,0.372,0.311,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.683
287,조영훈,2005,삼성,0.25,7,4,0,1,1,0,0,2,2,0,0,0,1,1,0,0.5,0.4,0,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.9
287,조영훈,2006,삼성,0.283,88,180,15,51,11,1,2,70,26,9,2,16,1,49,2,0.388888889,0.345177665,2,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.734066554
287,조영훈,2007,삼성,0.168,66,155,16,26,4,0,1,33,9,1,0,14,0,44,2,0.212903226,0.236686391,3,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.449589616
287,조영훈,2010,삼성,0.275,67,138,22,38,6,1,6,64,17,6,2,15,1,36,1,0.463768116,0.350649351,0,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.814417467
287,조영훈,2011,삼성,0.245,98,245,33,60,11,0,6,89,34,7,2,27,5,76,1,0.363265306,0.332129964,2,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.69539527
287,조영훈,2012,KIA,0.2,89,230,30,46,7,1,6,73,36,1,2,23,1,64,1,0.317391304,0.275590551,10,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.592981856
287,조영훈,2013,NC,0.282,120,380,38,107,26,3,6,157,39,4,5,39,2,56,6,0.413157895,0.351543943,5,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.764701838
287,조영훈,2014,NC,0.261,92,111,15,29,4,0,6,51,22,1,1,10,1,26,1,0.459459459,0.327868852,3,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.787328312
287,조영훈,2015,NC,0.282,103,124,20,35,8,0,8,67,35,3,0,19,0,36,1,0.540322581,0.377622378,4,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.917944958
287,조영훈,2016,NC,0.335,109,179,29,60,14,0,5,89,35,3,3,21,3,43,2,0.497206704,0.413793103,5,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.910999807
287,조영훈,2017,NC,0.15,16,40,1,6,2,0,1,11,3,0,0,5,0,11,2,0.275,0.244444444,1,,1982년 11월 12일,,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,,0.519444444
288,조윤준,2012,LG,0.196,23,46,2,9,1,0,0,10,4,0,0,0,0,12,1,0.217,0.196,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.413
288,조윤준,2013,LG,0.2,19,30,3,6,0,1,0,8,5,0,0,0,1,9,1,0.267,0.226,2,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.493
288,조윤준,2014,LG,0.143,5,7,1,1,0,0,0,1,0,0,0,1,0,1,0,0.143,0.25,1,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.393
288,조윤준,2015,LG,0,7,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0
288,조윤준,2016,LG,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,2
288,조윤준,2017,LG,0.237,25,38,3,9,0,0,0,9,8,0,0,2,0,6,2,0.237,0.268,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.505
289,조인성,1998,LG,0.269,84,134,10,36,8,0,2,50,15,0,0,3,0,22,3,0.373134328,0.284671533,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.657805861
289,조인성,1999,LG,0.254,56,142,23,36,6,0,5,57,22,0,0,6,1,27,4,0.401408451,0.288590604,1,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.689999055
289,조인성,2000,LG,0.225,108,227,19,51,5,1,5,73,33,2,1,16,4,59,6,0.321585903,0.287449393,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.609035296
289,조인성,2001,LG,0.253,82,186,19,47,10,0,5,72,26,1,2,12,4,27,4,0.387096774,0.311881188,3,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.698977962
289,조인성,2002,LG,0.268,124,362,36,97,21,2,9,149,48,3,0,14,5,82,11,0.41160221,0.304461942,9,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.716064152
289,조인성,2003,LG,0.257,132,428,43,110,20,2,19,191,58,0,1,15,8,67,17,0.446261682,0.294900222,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.741161904
289,조인성,2004,LG,0.254,129,386,40,98,16,0,8,138,49,2,5,36,3,63,9,0.357512953,0.322352941,6,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.679865895
289,조인성,2005,LG,0.224,85,201,22,45,11,0,6,74,34,0,0,14,4,34,2,0.368159204,0.287671233,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.655830437
289,조인성,2006,LG,0.245,112,326,37,80,18,0,10,128,38,0,1,28,0,30,11,0.392638037,0.305084746,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.697722783
289,조인성,2007,LG,0.282,124,419,44,118,24,0,13,181,73,1,1,30,4,61,8,0.431980907,0.335540839,7,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.767521746
289,조인성,2008,LG,0.227,102,330,25,75,18,1,10,125,49,0,0,17,1,76,6,0.378787879,0.267241379,4,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.646029258
289,조인성,2009,LG,0.214,95,266,35,57,10,1,14,111,36,0,2,28,1,53,10,0.417293233,0.291525424,7,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.708818657
289,조인성,2010,LG,0.317,133,457,69,145,24,1,28,255,107,2,0,41,3,83,19,0.557986871,0.377245509,3,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.93523238
289,조인성,2011,LG,0.267,117,390,46,104,14,2,15,167,59,2,1,44,3,70,10,0.428205128,0.345537757,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.773742886
289,조인성,2012,SK,0.271,104,284,32,77,13,0,9,117,40,0,1,16,2,60,5,0.411971831,0.314569536,8,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.726541367
289,조인성,2013,SK,0.213,88,207,16,44,10,0,7,75,29,0,1,7,2,65,4,0.362318841,0.24537037,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.607689211
289,조인성,2014,한화,0.226,75,164,16,37,7,0,7,65,34,0,0,14,2,40,5,0.396341463,0.294444444,5,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.690785908
289,조인성,2015,한화,0.232,106,276,33,64,11,0,11,108,44,0,0,16,6,89,5,0.391304348,0.288590604,6,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.679894952
289,조인성,2016,한화,0.168,76,137,10,23,2,0,3,34,7,0,0,2,1,38,2,0.248175182,0.185714286,4,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.433889468
289,조인성,2017,한화,0.138,16,29,1,4,0,0,0,4,0,0,0,0,0,9,1,0.137931034,0.137931034,2,,1975년 05월 25일,,수유초-신일중-신일고-연세대-LG-SK-한화,,0.275862069
290,조중근,2003,SK,0.1,11,20,2,2,0,0,0,2,0,0,0,1,0,6,0,0.1,0.142857143,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.242857143
290,조중근,2004,SK,0.273,41,66,5,18,2,0,2,26,7,1,0,2,2,19,2,0.393939394,0.314285714,3,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.708225108
290,조중근,2005,SK,0.24,108,171,20,41,7,1,6,68,30,2,2,11,9,36,0,0.397660819,0.319371728,5,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.717032546
290,조중근,2006,SK,0.188,54,80,7,15,2,0,1,20,5,3,0,2,2,30,3,0.25,0.226190476,2,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.476190476
290,조중근,2007,현대,0.222,22,36,5,8,1,0,0,9,5,0,0,0,3,16,2,0.25,0.282051282,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.532051282
290,조중근,2008,우리,0.279,31,68,7,19,6,0,1,28,9,1,0,1,0,15,2,0.411764706,0.289855072,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.701619778
290,조중근,2009,히어로즈,0.111,17,18,0,2,0,0,0,2,1,0,0,1,0,1,3,0.111111111,0.157894737,1,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.269005848
290,조중근,2010,넥센,0.207,21,29,2,6,0,0,0,6,3,0,0,2,0,6,1,0.206896552,0.258064516,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.464961068
290,조중근,2011,넥센,0.327,36,98,14,32,5,2,3,50,16,2,1,12,1,22,2,0.510204082,0.405405405,3,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.915609487
290,조중근,2012,넥센,0.137,45,95,3,13,0,0,1,16,5,1,2,10,1,31,2,0.168421053,0.226415094,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.394836147
290,조중근,2013,넥센,0.3,10,10,0,3,0,0,0,3,2,0,0,0,0,0,1,0.3,0.3,0,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.6
290,조중근,2015,KT,0.222,25,36,4,8,0,0,1,11,2,0,0,3,0,6,1,0.305555556,0.282051282,1,,1982년 12월 20일,,석천초-상인천중-동산고-SK-현대-우리-히어로즈-넥센-KT,,0.587606838
